ActivityID,LeadID,Date,ActivityType,AssignedRepID,created_at,updated_at
328,1349,2024-10-16,meeting,40,2024-11-11 09:19:27,2024-11-11 09:19:27
329,1548,2023-08-01,call,17,2024-11-11 09:19:27,2024-11-11 09:19:27
330,8309,2024-01-23,email,21,2024-11-11 09:19:27,2024-11-11 09:19:27
331,3717,2023-12-22,meeting,1,2024-11-11 09:19:27,2024-11-11 09:19:27
332,6788,2023-02-09,meeting,10,2024-11-11 09:19:27,2024-11-11 09:19:27
333,6177,2023-05-23,meeting,5,2024-11-11 09:19:27,2024-11-11 09:19:27
334,6585,2024-10-13,call,26,2024-11-11 09:19:27,2024-11-11 09:19:27
335,8878,2024-04-18,meeting,21,2024-11-11 09:19:27,2024-11-11 09:19:27
336,8306,2023-04-01,meeting,19,2024-11-11 09:19:27,2024-11-11 09:19:27
337,2960,2024-10-04,call,21,2024-11-11 09:19:27,2024-11-11 09:19:27
338,1338,2023-09-21,call,22,2024-11-11 09:19:27,2024-11-11 09:19:27
339,1955,2024-05-31,email,24,2024-11-11 09:19:27,2024-11-11 09:19:27
340,9255,2023-04-04,call,27,2024-11-11 09:19:27,2024-11-11 09:19:27
341,3327,2024-03-20,call,13,2024-11-11 09:19:27,2024-11-11 09:19:27
342,3366,2023-08-11,call,49,2024-11-11 09:19:27,2024-11-11 09:19:27
343,6002,2024-07-20,meeting,37,2024-11-11 09:19:27,2024-11-11 09:19:27
344,2020,2023-05-06,meeting,31,2024-11-11 09:19:27,2024-11-11 09:19:27
345,1019,2022-12-17,meeting,14,2024-11-11 09:19:27,2024-11-11 09:19:27
346,9610,2023-02-24,email,19,2024-11-11 09:19:27,2024-11-11 09:19:27
347,7370,2024-04-15,meeting,24,2024-11-11 09:19:27,2024-11-11 09:19:27
348,2096,2024-03-25,meeting,37,2024-11-11 09:19:27,2024-11-11 09:19:27
349,1751,2024-02-11,call,22,2024-11-11 09:19:27,2024-11-11 09:19:27
350,8942,2024-02-18,email,16,2024-11-11 09:19:27,2024-11-11 09:19:27
351,665,2023-03-07,meeting,43,2024-11-11 09:19:27,2024-11-11 09:19:27
352,3646,2024-04-11,email,49,2024-11-11 09:19:27,2024-11-11 09:19:27
353,174,2024-02-16,email,37,2024-11-11 09:19:27,2024-11-11 09:19:27
354,5572,2024-10-12,meeting,40,2024-11-11 09:19:27,2024-11-11 09:19:27
355,3061,2023-05-15,email,15,2024-11-11 09:19:27,2024-11-11 09:19:27
356,6670,2023-11-07,meeting,48,2024-11-11 09:19:27,2024-11-11 09:19:27
357,8115,2023-02-26,meeting,30,2024-11-11 09:19:27,2024-11-11 09:19:27
358,744,2022-12-09,call,7,2024-11-11 09:19:27,2024-11-11 09:19:27
359,4113,2024-01-14,call,32,2024-11-11 09:19:27,2024-11-11 09:19:27
360,5965,2023-08-25,meeting,9,2024-11-11 09:19:27,2024-11-11 09:19:27
361,8822,2023-11-23,call,7,2024-11-11 09:19:27,2024-11-11 09:19:27
362,1670,2022-11-16,meeting,47,2024-11-11 09:19:27,2024-11-11 09:19:27
363,9112,2024-07-14,call,2,2024-11-11 09:19:27,2024-11-11 09:19:27
364,5167,2023-10-26,call,3,2024-11-11 09:19:27,2024-11-11 09:19:27
365,4494,2022-10-31,call,50,2024-11-11 09:19:27,2024-11-11 09:19:27
366,3844,2022-12-08,meeting,2,2024-11-11 09:19:27,2024-11-11 09:19:27
367,6066,2022-10-22,email,44,2024-11-11 09:19:27,2024-11-11 09:19:27
368,7307,2024-03-05,meeting,49,2024-11-11 09:19:27,2024-11-11 09:19:27
369,4838,2023-01-15,email,23,2024-11-11 09:19:27,2024-11-11 09:19:27
370,9903,2023-03-15,call,30,2024-11-11 09:19:27,2024-11-11 09:19:27
371,6997,2022-11-25,meeting,29,2024-11-11 09:19:27,2024-11-11 09:19:27
372,5409,2024-09-17,email,17,2024-11-11 09:19:27,2024-11-11 09:19:27
373,6723,2024-06-05,call,3,2024-11-11 09:19:27,2024-11-11 09:19:27
374,7071,2023-03-24,call,7,2024-11-11 09:19:27,2024-11-11 09:19:27
375,7457,2023-04-20,call,30,2024-11-11 09:19:27,2024-11-11 09:19:27
376,6724,2024-08-14,meeting,9,2024-11-11 09:19:27,2024-11-11 09:19:27
377,1717,2024-03-11,email,44,2024-11-11 09:19:27,2024-11-11 09:19:27
378,8336,2023-08-13,call,18,2024-11-11 09:19:27,2024-11-11 09:19:27
379,4507,2024-02-28,meeting,49,2024-11-11 09:19:27,2024-11-11 09:19:27
380,6910,2023-12-11,call,3,2024-11-11 09:19:27,2024-11-11 09:19:27
381,2513,2024-07-31,meeting,36,2024-11-11 09:19:27,2024-11-11 09:19:27
382,1159,2024-05-19,meeting,50,2024-11-11 09:19:27,2024-11-11 09:19:27
383,2831,2023-12-11,meeting,5,2024-11-11 09:19:27,2024-11-11 09:19:27
384,6809,2023-07-19,meeting,41,2024-11-11 09:19:27,2024-11-11 09:19:27
385,3398,2023-02-05,email,27,2024-11-11 09:19:27,2024-11-11 09:19:27
386,1740,2022-12-15,call,14,2024-11-11 09:19:27,2024-11-11 09:19:27
387,3045,2022-12-27,call,28,2024-11-11 09:19:27,2024-11-11 09:19:27
388,7657,2024-07-03,meeting,8,2024-11-11 09:19:27,2024-11-11 09:19:27
389,4461,2022-11-07,call,12,2024-11-11 09:19:27,2024-11-11 09:19:27
390,7566,2022-12-10,email,29,2024-11-11 09:19:27,2024-11-11 09:19:27
391,9164,2024-01-06,call,20,2024-11-11 09:19:27,2024-11-11 09:19:27
392,2581,2022-12-12,call,4,2024-11-11 09:19:27,2024-11-11 09:19:27
393,9705,2024-01-10,call,30,2024-11-11 09:19:27,2024-11-11 09:19:27
394,5825,2024-08-14,meeting,33,2024-11-11 09:19:27,2024-11-11 09:19:27
395,132,2024-01-01,call,39,2024-11-11 09:19:27,2024-11-11 09:19:27
396,3123,2023-12-27,email,23,2024-11-11 09:19:27,2024-11-11 09:19:27
397,271,2023-08-18,call,24,2024-11-11 09:19:27,2024-11-11 09:19:27
398,8311,2023-04-15,email,23,2024-11-11 09:19:27,2024-11-11 09:19:27
399,8633,2023-10-28,email,30,2024-11-11 09:19:27,2024-11-11 09:19:27
400,1461,2023-03-25,call,4,2024-11-11 09:19:27,2024-11-11 09:19:27
401,659,2023-05-07,call,39,2024-11-11 09:19:27,2024-11-11 09:19:27
402,6703,2023-09-27,meeting,17,2024-11-11 09:19:27,2024-11-11 09:19:27
403,1650,2023-12-15,call,14,2024-11-11 09:19:27,2024-11-11 09:19:27
404,8008,2023-06-09,email,43,2024-11-11 09:19:27,2024-11-11 09:19:27
405,6995,2023-09-22,meeting,31,2024-11-11 09:19:27,2024-11-11 09:19:27
406,7142,2024-08-26,email,27,2024-11-11 09:19:27,2024-11-11 09:19:27
407,7578,2024-03-11,email,29,2024-11-11 09:19:27,2024-11-11 09:19:27
408,7119,2023-02-17,meeting,40,2024-11-11 09:19:27,2024-11-11 09:19:27
409,8447,2023-05-09,meeting,17,2024-11-11 09:19:27,2024-11-11 09:19:27
410,6616,2024-03-23,meeting,9,2024-11-11 09:19:27,2024-11-11 09:19:27
411,6816,2023-04-05,call,29,2024-11-11 09:19:27,2024-11-11 09:19:27
412,9212,2023-11-30,meeting,28,2024-11-11 09:19:27,2024-11-11 09:19:27
413,8294,2023-11-21,email,17,2024-11-11 09:19:27,2024-11-11 09:19:27
414,3645,2024-06-15,call,24,2024-11-11 09:19:27,2024-11-11 09:19:27
415,43,2024-07-26,call,13,2024-11-11 09:19:27,2024-11-11 09:19:27
416,4800,2024-09-07,call,32,2024-11-11 09:19:27,2024-11-11 09:19:27
417,8144,2024-09-07,meeting,28,2024-11-11 09:19:27,2024-11-11 09:19:27
418,2018,2024-01-14,email,32,2024-11-11 09:19:27,2024-11-11 09:19:27
419,4479,2023-03-29,call,6,2024-11-11 09:19:27,2024-11-11 09:19:27
420,1603,2023-01-27,meeting,41,2024-11-11 09:19:27,2024-11-11 09:19:27
421,9918,2023-06-30,email,29,2024-11-11 09:19:27,2024-11-11 09:19:27
422,9979,2023-05-04,call,36,2024-11-11 09:19:27,2024-11-11 09:19:27
423,2284,2024-05-23,email,41,2024-11-11 09:19:27,2024-11-11 09:19:27
424,458,2024-10-10,email,21,2024-11-11 09:19:27,2024-11-11 09:19:27
425,1263,2022-12-12,meeting,44,2024-11-11 09:19:27,2024-11-11 09:19:27
426,7834,2024-02-02,meeting,31,2024-11-11 09:19:27,2024-11-11 09:19:27
427,1093,2023-12-03,meeting,40,2024-11-11 09:19:27,2024-11-11 09:19:27
428,253,2023-04-28,call,43,2024-11-11 09:19:27,2024-11-11 09:19:27
429,5192,2024-02-23,email,31,2024-11-11 09:19:27,2024-11-11 09:19:27
430,4160,2023-07-05,email,48,2024-11-11 09:19:27,2024-11-11 09:19:27
431,1529,2023-10-03,call,39,2024-11-11 09:19:27,2024-11-11 09:19:27
432,5202,2023-07-17,meeting,13,2024-11-11 09:19:27,2024-11-11 09:19:27
433,4167,2023-06-29,meeting,10,2024-11-11 09:19:27,2024-11-11 09:19:27
434,6400,2024-02-29,email,13,2024-11-11 09:19:27,2024-11-11 09:19:27
435,2232,2023-06-07,call,14,2024-11-11 09:19:27,2024-11-11 09:19:27
436,5838,2023-07-27,meeting,34,2024-11-11 09:19:27,2024-11-11 09:19:27
437,4763,2023-08-04,meeting,9,2024-11-11 09:19:27,2024-11-11 09:19:27
438,9410,2022-11-23,email,37,2024-11-11 09:19:27,2024-11-11 09:19:27
439,7438,2024-09-28,call,3,2024-11-11 09:19:27,2024-11-11 09:19:27
440,2730,2023-07-03,call,31,2024-11-11 09:19:27,2024-11-11 09:19:27
441,8217,2023-09-22,email,29,2024-11-11 09:19:27,2024-11-11 09:19:27
442,3258,2022-11-19,email,7,2024-11-11 09:19:27,2024-11-11 09:19:27
443,7403,2022-10-22,meeting,36,2024-11-11 09:19:27,2024-11-11 09:19:27
444,7727,2023-03-02,email,20,2024-11-11 09:19:27,2024-11-11 09:19:27
445,9340,2024-10-01,meeting,25,2024-11-11 09:19:27,2024-11-11 09:19:27
446,428,2023-08-05,email,44,2024-11-11 09:19:27,2024-11-11 09:19:27
447,2121,2023-11-13,email,19,2024-11-11 09:19:27,2024-11-11 09:19:27
448,1486,2023-12-19,email,23,2024-11-11 09:19:27,2024-11-11 09:19:27
449,5020,2023-05-15,email,31,2024-11-11 09:19:27,2024-11-11 09:19:27
450,4580,2022-11-20,email,40,2024-11-11 09:19:27,2024-11-11 09:19:27
451,6948,2024-05-06,meeting,10,2024-11-11 09:19:27,2024-11-11 09:19:27
452,1509,2024-08-20,meeting,9,2024-11-11 09:19:27,2024-11-11 09:19:27
453,5331,2022-11-29,call,25,2024-11-11 09:19:27,2024-11-11 09:19:27
454,3228,2024-07-25,meeting,44,2024-11-11 09:19:27,2024-11-11 09:19:27
455,8484,2023-06-01,email,49,2024-11-11 09:19:27,2024-11-11 09:19:27
456,5064,2022-12-26,meeting,26,2024-11-11 09:19:27,2024-11-11 09:19:27
457,7602,2022-12-05,meeting,46,2024-11-11 09:19:27,2024-11-11 09:19:27
458,6830,2023-08-27,meeting,27,2024-11-11 09:19:27,2024-11-11 09:19:27
459,7755,2024-05-03,email,27,2024-11-11 09:19:27,2024-11-11 09:19:27
460,698,2023-02-09,meeting,11,2024-11-11 09:19:27,2024-11-11 09:19:27
461,844,2023-01-14,email,24,2024-11-11 09:19:27,2024-11-11 09:19:27
462,675,2023-07-01,email,27,2024-11-11 09:19:27,2024-11-11 09:19:27
463,628,2024-07-18,meeting,32,2024-11-11 09:19:27,2024-11-11 09:19:27
464,6737,2023-09-11,meeting,32,2024-11-11 09:19:27,2024-11-11 09:19:27
465,3466,2023-12-12,call,45,2024-11-11 09:19:27,2024-11-11 09:19:27
466,2904,2023-04-06,email,24,2024-11-11 09:19:27,2024-11-11 09:19:27
467,7461,2023-03-03,meeting,21,2024-11-11 09:19:27,2024-11-11 09:19:27
468,4735,2023-09-14,meeting,12,2024-11-11 09:19:27,2024-11-11 09:19:27
469,3839,2023-05-07,call,2,2024-11-11 09:19:27,2024-11-11 09:19:27
470,9564,2024-04-05,call,42,2024-11-11 09:19:27,2024-11-11 09:19:27
471,7926,2024-01-03,call,28,2024-11-11 09:19:27,2024-11-11 09:19:27
472,8937,2024-06-09,call,15,2024-11-11 09:19:27,2024-11-11 09:19:27
473,8354,2024-07-05,call,16,2024-11-11 09:19:27,2024-11-11 09:19:27
474,4851,2023-02-22,meeting,12,2024-11-11 09:19:27,2024-11-11 09:19:27
475,8237,2023-09-19,email,8,2024-11-11 09:19:27,2024-11-11 09:19:27
476,9267,2023-06-10,meeting,38,2024-11-11 09:19:27,2024-11-11 09:19:27
477,4591,2023-09-30,call,11,2024-11-11 09:19:27,2024-11-11 09:19:27
478,3868,2023-09-08,call,21,2024-11-11 09:19:27,2024-11-11 09:19:27
479,9173,2023-12-16,call,20,2024-11-11 09:19:27,2024-11-11 09:19:27
480,4984,2023-08-14,email,16,2024-11-11 09:19:27,2024-11-11 09:19:27
481,5925,2023-11-21,email,47,2024-11-11 09:19:27,2024-11-11 09:19:27
482,7608,2022-11-11,meeting,30,2024-11-11 09:19:27,2024-11-11 09:19:27
483,2403,2023-10-19,call,14,2024-11-11 09:19:27,2024-11-11 09:19:27
484,7101,2022-12-30,email,37,2024-11-11 09:19:27,2024-11-11 09:19:27
485,3122,2024-10-17,email,5,2024-11-11 09:19:27,2024-11-11 09:19:27
486,4591,2023-12-10,call,6,2024-11-11 09:19:27,2024-11-11 09:19:27
487,3034,2024-01-14,email,32,2024-11-11 09:19:27,2024-11-11 09:19:27
488,8048,2024-10-05,email,40,2024-11-11 09:19:27,2024-11-11 09:19:27
489,8833,2024-10-10,email,8,2024-11-11 09:19:27,2024-11-11 09:19:27
490,5625,2023-05-05,email,36,2024-11-11 09:19:27,2024-11-11 09:19:27
491,4911,2023-11-05,meeting,48,2024-11-11 09:19:27,2024-11-11 09:19:27
492,9991,2023-07-24,call,43,2024-11-11 09:19:27,2024-11-11 09:19:27
493,6635,2023-12-11,meeting,31,2024-11-11 09:19:27,2024-11-11 09:19:27
494,5771,2024-05-20,email,33,2024-11-11 09:19:27,2024-11-11 09:19:27
495,3329,2022-12-20,email,44,2024-11-11 09:19:27,2024-11-11 09:19:27
496,5563,2022-10-30,meeting,19,2024-11-11 09:19:27,2024-11-11 09:19:27
497,86,2024-06-17,call,16,2024-11-11 09:19:27,2024-11-11 09:19:27
498,7463,2024-06-19,meeting,37,2024-11-11 09:19:27,2024-11-11 09:19:27
499,2466,2024-07-19,email,1,2024-11-11 09:19:27,2024-11-11 09:19:27
500,3465,2022-12-01,email,24,2024-11-11 09:19:27,2024-11-11 09:19:27
501,480,2024-06-22,call,11,2024-11-11 09:19:27,2024-11-11 09:19:27
502,6757,2022-11-26,meeting,16,2024-11-11 09:19:27,2024-11-11 09:19:27
503,5635,2022-12-07,meeting,40,2024-11-11 09:19:27,2024-11-11 09:19:27
504,7412,2023-09-22,email,32,2024-11-11 09:19:27,2024-11-11 09:19:27
505,5284,2023-07-04,call,3,2024-11-11 09:19:27,2024-11-11 09:19:27
506,9776,2024-04-01,call,19,2024-11-11 09:19:27,2024-11-11 09:19:27
507,6352,2023-12-13,call,25,2024-11-11 09:19:27,2024-11-11 09:19:27
508,2030,2023-07-15,meeting,27,2024-11-11 09:19:27,2024-11-11 09:19:27
509,8665,2023-10-10,meeting,39,2024-11-11 09:19:27,2024-11-11 09:19:27
510,5594,2023-12-05,email,1,2024-11-11 09:19:27,2024-11-11 09:19:27
511,3946,2023-12-13,email,18,2024-11-11 09:19:27,2024-11-11 09:19:27
512,4282,2024-08-29,email,34,2024-11-11 09:19:27,2024-11-11 09:19:27
513,5382,2024-02-14,email,42,2024-11-11 09:19:27,2024-11-11 09:19:27
514,1726,2023-06-20,email,39,2024-11-11 09:19:27,2024-11-11 09:19:27
515,3890,2023-01-20,meeting,15,2024-11-11 09:19:27,2024-11-11 09:19:27
516,2548,2022-12-15,meeting,7,2024-11-11 09:19:27,2024-11-11 09:19:27
517,1465,2023-10-27,meeting,34,2024-11-11 09:19:27,2024-11-11 09:19:27
518,4593,2024-05-19,meeting,43,2024-11-11 09:19:27,2024-11-11 09:19:27
519,2422,2024-03-11,call,42,2024-11-11 09:19:27,2024-11-11 09:19:27
520,1170,2024-07-16,meeting,29,2024-11-11 09:19:27,2024-11-11 09:19:27
521,6328,2023-12-21,meeting,45,2024-11-11 09:19:27,2024-11-11 09:19:27
522,9657,2024-07-13,meeting,46,2024-11-11 09:19:27,2024-11-11 09:19:27
523,1912,2023-12-23,email,16,2024-11-11 09:19:27,2024-11-11 09:19:27
524,3056,2023-07-13,email,8,2024-11-11 09:19:27,2024-11-11 09:19:27
525,6270,2024-10-01,call,10,2024-11-11 09:19:27,2024-11-11 09:19:27
526,3079,2023-12-02,email,6,2024-11-11 09:19:27,2024-11-11 09:19:27
527,9231,2023-08-06,meeting,49,2024-11-11 09:19:27,2024-11-11 09:19:27
528,7014,2023-05-04,email,8,2024-11-11 09:19:27,2024-11-11 09:19:27
529,8540,2023-12-16,email,37,2024-11-11 09:19:27,2024-11-11 09:19:27
530,2102,2022-10-28,meeting,38,2024-11-11 09:19:27,2024-11-11 09:19:27
531,8386,2024-02-15,meeting,18,2024-11-11 09:19:27,2024-11-11 09:19:27
532,4571,2023-03-20,email,8,2024-11-11 09:19:27,2024-11-11 09:19:27
533,1705,2024-01-28,meeting,34,2024-11-11 09:19:27,2024-11-11 09:19:27
534,5739,2022-11-01,call,17,2024-11-11 09:19:27,2024-11-11 09:19:27
535,9925,2024-04-02,email,45,2024-11-11 09:19:27,2024-11-11 09:19:27
536,4685,2022-12-28,email,29,2024-11-11 09:19:27,2024-11-11 09:19:27
537,98,2023-10-02,email,46,2024-11-11 09:19:27,2024-11-11 09:19:27
538,1126,2024-02-12,meeting,49,2024-11-11 09:19:27,2024-11-11 09:19:27
539,1656,2024-09-22,meeting,48,2024-11-11 09:19:27,2024-11-11 09:19:27
540,8251,2023-10-03,call,47,2024-11-11 09:19:27,2024-11-11 09:19:27
541,8326,2024-05-01,meeting,26,2024-11-11 09:19:27,2024-11-11 09:19:27
542,4997,2023-01-07,meeting,13,2024-11-11 09:19:27,2024-11-11 09:19:27
543,4064,2023-03-29,meeting,50,2024-11-11 09:19:27,2024-11-11 09:19:27
544,5262,2024-01-27,call,20,2024-11-11 09:19:27,2024-11-11 09:19:27
545,5817,2024-09-28,meeting,13,2024-11-11 09:19:27,2024-11-11 09:19:27
546,1928,2023-12-04,meeting,14,2024-11-11 09:19:27,2024-11-11 09:19:27
547,1636,2022-11-27,email,32,2024-11-11 09:19:27,2024-11-11 09:19:27
548,3956,2023-03-12,meeting,10,2024-11-11 09:19:27,2024-11-11 09:19:27
549,6368,2024-09-02,call,44,2024-11-11 09:19:27,2024-11-11 09:19:27
550,5888,2024-06-30,email,14,2024-11-11 09:19:27,2024-11-11 09:19:27
551,2445,2024-05-05,call,28,2024-11-11 09:19:27,2024-11-11 09:19:27
552,7875,2022-12-24,call,22,2024-11-11 09:19:27,2024-11-11 09:19:27
553,1340,2024-04-01,call,43,2024-11-11 09:19:27,2024-11-11 09:19:27
554,4056,2023-02-23,email,19,2024-11-11 09:19:27,2024-11-11 09:19:27
555,5608,2024-04-18,call,33,2024-11-11 09:19:27,2024-11-11 09:19:27
556,8534,2024-04-02,call,38,2024-11-11 09:19:27,2024-11-11 09:19:27
557,414,2024-02-04,meeting,29,2024-11-11 09:19:27,2024-11-11 09:19:27
558,5216,2024-07-15,meeting,1,2024-11-11 09:19:27,2024-11-11 09:19:27
559,6923,2024-03-14,email,4,2024-11-11 09:19:27,2024-11-11 09:19:27
560,8988,2023-11-12,call,41,2024-11-11 09:19:27,2024-11-11 09:19:27
561,6409,2023-06-15,call,38,2024-11-11 09:19:27,2024-11-11 09:19:27
562,9709,2024-01-03,meeting,21,2024-11-11 09:19:27,2024-11-11 09:19:27
563,385,2024-07-23,meeting,44,2024-11-11 09:19:27,2024-11-11 09:19:27
564,1018,2023-06-05,call,12,2024-11-11 09:19:27,2024-11-11 09:19:27
565,1745,2023-06-15,email,50,2024-11-11 09:19:27,2024-11-11 09:19:27
566,7664,2023-11-06,email,16,2024-11-11 09:19:27,2024-11-11 09:19:27
567,3010,2023-07-25,meeting,30,2024-11-11 09:19:27,2024-11-11 09:19:27
568,1293,2024-03-14,email,9,2024-11-11 09:19:27,2024-11-11 09:19:27
569,9881,2023-07-20,email,28,2024-11-11 09:19:27,2024-11-11 09:19:27
570,9137,2024-04-26,meeting,47,2024-11-11 09:19:27,2024-11-11 09:19:27
571,4567,2023-02-24,meeting,17,2024-11-11 09:19:27,2024-11-11 09:19:27
572,7480,2024-03-15,meeting,31,2024-11-11 09:19:27,2024-11-11 09:19:27
573,2617,2024-03-09,meeting,7,2024-11-11 09:19:27,2024-11-11 09:19:27
574,7055,2024-08-25,email,10,2024-11-11 09:19:27,2024-11-11 09:19:27
575,6240,2023-07-17,email,10,2024-11-11 09:19:27,2024-11-11 09:19:27
576,5606,2024-08-30,meeting,19,2024-11-11 09:19:27,2024-11-11 09:19:27
577,661,2022-11-28,meeting,38,2024-11-11 09:19:27,2024-11-11 09:19:27
578,7978,2024-04-02,meeting,46,2024-11-11 09:19:27,2024-11-11 09:19:27
579,817,2023-10-04,call,43,2024-11-11 09:19:27,2024-11-11 09:19:27
580,6493,2023-04-05,email,43,2024-11-11 09:19:27,2024-11-11 09:19:27
581,6827,2023-08-10,email,10,2024-11-11 09:19:27,2024-11-11 09:19:27
582,4099,2024-09-08,call,15,2024-11-11 09:19:27,2024-11-11 09:19:27
583,2911,2023-01-30,email,49,2024-11-11 09:19:27,2024-11-11 09:19:27
584,3037,2024-08-10,email,50,2024-11-11 09:19:27,2024-11-11 09:19:27
585,3063,2023-03-20,call,12,2024-11-11 09:19:27,2024-11-11 09:19:27
586,6976,2023-10-08,meeting,41,2024-11-11 09:19:27,2024-11-11 09:19:27
587,4028,2023-05-30,email,49,2024-11-11 09:19:27,2024-11-11 09:19:27
588,64,2023-08-25,meeting,22,2024-11-11 09:19:27,2024-11-11 09:19:27
589,1967,2023-08-28,meeting,47,2024-11-11 09:19:27,2024-11-11 09:19:27
590,472,2024-05-20,email,43,2024-11-11 09:19:27,2024-11-11 09:19:27
591,7897,2023-04-11,call,28,2024-11-11 09:19:27,2024-11-11 09:19:27
592,4312,2024-04-30,meeting,38,2024-11-11 09:19:27,2024-11-11 09:19:27
593,3976,2023-03-02,meeting,50,2024-11-11 09:19:27,2024-11-11 09:19:27
594,141,2024-03-24,email,47,2024-11-11 09:19:27,2024-11-11 09:19:27
595,6759,2024-08-28,call,13,2024-11-11 09:19:27,2024-11-11 09:19:27
596,7270,2023-09-06,call,27,2024-11-11 09:19:27,2024-11-11 09:19:27
597,2683,2024-06-14,meeting,36,2024-11-11 09:19:27,2024-11-11 09:19:27
598,9438,2022-11-18,email,33,2024-11-11 09:19:27,2024-11-11 09:19:27
599,1667,2024-01-17,email,18,2024-11-11 09:19:27,2024-11-11 09:19:27
600,5207,2023-04-29,call,8,2024-11-11 09:19:27,2024-11-11 09:19:27
601,6363,2024-02-12,email,5,2024-11-11 09:19:27,2024-11-11 09:19:27
602,2580,2023-06-02,call,18,2024-11-11 09:19:27,2024-11-11 09:19:27
603,4530,2024-09-27,email,12,2024-11-11 09:19:27,2024-11-11 09:19:27
604,7453,2024-06-12,meeting,10,2024-11-11 09:19:27,2024-11-11 09:19:27
605,258,2023-03-04,email,38,2024-11-11 09:19:27,2024-11-11 09:19:27
606,9924,2024-01-05,email,30,2024-11-11 09:19:27,2024-11-11 09:19:27
607,1759,2024-05-12,call,17,2024-11-11 09:19:27,2024-11-11 09:19:27
608,2812,2024-08-03,meeting,24,2024-11-11 09:19:27,2024-11-11 09:19:27
609,9746,2024-01-14,meeting,37,2024-11-11 09:19:27,2024-11-11 09:19:27
610,4311,2024-09-11,email,36,2024-11-11 09:19:27,2024-11-11 09:19:27
611,352,2022-11-30,call,17,2024-11-11 09:19:27,2024-11-11 09:19:27
612,6039,2022-11-05,call,17,2024-11-11 09:19:27,2024-11-11 09:19:27
613,4818,2022-11-14,email,37,2024-11-11 09:19:27,2024-11-11 09:19:27
614,9731,2023-11-23,meeting,27,2024-11-11 09:19:27,2024-11-11 09:19:27
615,7013,2022-11-07,call,2,2024-11-11 09:19:27,2024-11-11 09:19:27
616,9223,2023-03-08,email,18,2024-11-11 09:19:27,2024-11-11 09:19:27
617,7435,2023-03-11,meeting,50,2024-11-11 09:19:27,2024-11-11 09:19:27
618,2432,2024-01-03,meeting,29,2024-11-11 09:19:27,2024-11-11 09:19:27
619,9827,2024-01-13,call,41,2024-11-11 09:19:27,2024-11-11 09:19:27
620,3560,2023-03-18,meeting,48,2024-11-11 09:19:27,2024-11-11 09:19:27
621,6200,2023-11-11,meeting,6,2024-11-11 09:19:27,2024-11-11 09:19:27
622,4744,2023-12-31,call,23,2024-11-11 09:19:27,2024-11-11 09:19:27
623,6109,2024-03-11,call,16,2024-11-11 09:19:27,2024-11-11 09:19:27
624,1309,2023-04-26,call,10,2024-11-11 09:19:27,2024-11-11 09:19:27
625,4598,2024-07-28,call,16,2024-11-11 09:19:27,2024-11-11 09:19:27
626,684,2023-04-18,email,20,2024-11-11 09:19:27,2024-11-11 09:19:27
627,4466,2024-03-10,call,40,2024-11-11 09:19:27,2024-11-11 09:19:27
628,2477,2023-11-11,email,44,2024-11-11 09:19:27,2024-11-11 09:19:27
629,3177,2022-12-25,call,3,2024-11-11 09:19:27,2024-11-11 09:19:27
630,4566,2023-03-07,call,34,2024-11-11 09:19:27,2024-11-11 09:19:27
631,8961,2023-01-09,call,2,2024-11-11 09:19:27,2024-11-11 09:19:27
632,9793,2023-11-14,call,22,2024-11-11 09:19:27,2024-11-11 09:19:27
633,4959,2024-03-15,email,26,2024-11-11 09:19:27,2024-11-11 09:19:27
634,8910,2023-07-12,email,40,2024-11-11 09:19:27,2024-11-11 09:19:27
635,4826,2024-04-02,meeting,43,2024-11-11 09:19:27,2024-11-11 09:19:27
636,5672,2024-08-24,email,20,2024-11-11 09:19:27,2024-11-11 09:19:27
637,5144,2024-06-22,email,50,2024-11-11 09:19:27,2024-11-11 09:19:27
638,4943,2024-04-24,meeting,16,2024-11-11 09:19:27,2024-11-11 09:19:27
639,9779,2023-07-29,call,27,2024-11-11 09:19:27,2024-11-11 09:19:27
640,3876,2024-03-24,meeting,15,2024-11-11 09:19:27,2024-11-11 09:19:27
641,221,2024-10-10,email,18,2024-11-11 09:19:27,2024-11-11 09:19:27
642,9713,2024-08-02,call,28,2024-11-11 09:19:27,2024-11-11 09:19:27
643,5866,2023-09-15,email,40,2024-11-11 09:19:27,2024-11-11 09:19:27
644,4548,2023-02-19,email,28,2024-11-11 09:19:27,2024-11-11 09:19:27
645,1246,2023-04-26,meeting,17,2024-11-11 09:19:27,2024-11-11 09:19:27
646,6908,2024-09-10,call,34,2024-11-11 09:19:27,2024-11-11 09:19:27
647,3288,2024-07-03,email,23,2024-11-11 09:19:27,2024-11-11 09:19:27
648,3321,2023-08-03,call,22,2024-11-11 09:19:27,2024-11-11 09:19:27
649,2662,2023-11-06,email,13,2024-11-11 09:19:27,2024-11-11 09:19:27
650,7483,2024-03-06,email,21,2024-11-11 09:19:27,2024-11-11 09:19:27
651,8348,2024-05-31,call,3,2024-11-11 09:19:27,2024-11-11 09:19:27
652,4166,2023-08-12,meeting,1,2024-11-11 09:19:27,2024-11-11 09:19:27
