StageID,OpportunityID,StageName,StageStartDate,StageEndDate,created_at,updated_at
283,3456,negotiation,2022-11-11,2023-10-17,2024-11-11 09:19:27,2024-11-11 09:19:27
284,1086,discovery,2024-09-27,2024-04-02,2024-11-11 09:19:27,2024-11-11 09:19:27
285,3692,negotiation,2024-04-15,2023-03-04,2024-11-11 09:19:27,2024-11-11 09:19:27
286,9393,discovery,2023-12-15,2024-01-30,2024-11-11 09:19:27,2024-11-11 09:19:27
287,9392,negotiation,2024-07-03,2024-03-16,2024-11-11 09:19:27,2024-11-11 09:19:27
288,6998,negotiation,2023-09-01,2024-02-18,2024-11-11 09:19:27,2024-11-11 09:19:27
289,3519,discovery,2023-12-26,2024-07-07,2024-11-11 09:19:27,2024-11-11 09:19:27
290,9710,proposal,2023-05-07,2024-05-12,2024-11-11 09:19:27,2024-11-11 09:19:27
291,628,negotiation,2024-04-20,2022-11-05,2024-11-11 09:19:27,2024-11-11 09:19:27
292,7702,discovery,2023-06-01,2023-02-24,2024-11-11 09:19:27,2024-11-11 09:19:27
293,9252,discovery,2023-01-16,2022-11-21,2024-11-11 09:19:27,2024-11-11 09:19:27
294,2325,discovery,2023-01-26,2024-06-27,2024-11-11 09:19:27,2024-11-11 09:19:27
295,5653,discovery,2024-10-09,2023-09-15,2024-11-11 09:19:27,2024-11-11 09:19:27
296,5376,proposal,2024-03-14,2024-09-02,2024-11-11 09:19:27,2024-11-11 09:19:27
297,4372,proposal,2024-09-30,2024-07-24,2024-11-11 09:19:27,2024-11-11 09:19:27
298,5660,discovery,2023-05-26,2024-05-13,2024-11-11 09:19:27,2024-11-11 09:19:27
299,3714,negotiation,2023-04-08,2024-09-27,2024-11-11 09:19:27,2024-11-11 09:19:27
300,8855,negotiation,2024-07-12,2023-09-14,2024-11-11 09:19:27,2024-11-11 09:19:27
301,9731,proposal,2024-03-22,2023-01-26,2024-11-11 09:19:27,2024-11-11 09:19:27
302,91,negotiation,2024-04-21,2024-08-24,2024-11-11 09:19:27,2024-11-11 09:19:27
303,352,discovery,2023-08-02,2022-11-25,2024-11-11 09:19:27,2024-11-11 09:19:27
304,4556,negotiation,2024-02-04,2024-06-04,2024-11-11 09:19:27,2024-11-11 09:19:27
305,9648,proposal,2022-11-24,2024-03-04,2024-11-11 09:19:27,2024-11-11 09:19:27
306,5343,negotiation,2024-05-03,2023-12-21,2024-11-11 09:19:27,2024-11-11 09:19:27
307,4753,discovery,2023-05-12,2024-08-30,2024-11-11 09:19:27,2024-11-11 09:19:27
308,2137,negotiation,2023-10-21,2023-08-06,2024-11-11 09:19:27,2024-11-11 09:19:27
309,4153,proposal,2023-01-18,2024-10-04,2024-11-11 09:19:27,2024-11-11 09:19:27
310,9747,proposal,2023-01-08,2023-11-01,2024-11-11 09:19:27,2024-11-11 09:19:27
311,8501,proposal,2023-06-13,2023-09-24,2024-11-11 09:19:27,2024-11-11 09:19:27
312,7557,discovery,2023-01-19,2023-10-21,2024-11-11 09:19:27,2024-11-11 09:19:27
313,7759,discovery,2024-08-28,2023-12-24,2024-11-11 09:19:27,2024-11-11 09:19:27
314,2643,negotiation,2024-08-24,2023-11-21,2024-11-11 09:19:27,2024-11-11 09:19:27
315,9856,negotiation,2024-05-31,2023-11-01,2024-11-11 09:19:27,2024-11-11 09:19:27
316,7897,discovery,2024-09-23,2023-01-06,2024-11-11 09:19:27,2024-11-11 09:19:27
317,1770,proposal,2024-01-17,2023-06-09,2024-11-11 09:19:27,2024-11-11 09:19:27
318,3529,negotiation,2023-03-04,2023-01-26,2024-11-11 09:19:27,2024-11-11 09:19:27
319,1815,proposal,2023-11-28,2024-09-16,2024-11-11 09:19:27,2024-11-11 09:19:27
320,9873,proposal,2023-06-10,2024-04-09,2024-11-11 09:19:27,2024-11-11 09:19:27
321,9873,proposal,2023-02-03,2024-02-07,2024-11-11 09:19:27,2024-11-11 09:19:27
322,4488,negotiation,2024-07-29,2024-09-11,2024-11-11 09:19:27,2024-11-11 09:19:27
323,6718,discovery,2024-08-02,2024-08-04,2024-11-11 09:19:27,2024-11-11 09:19:27
324,1914,negotiation,2024-02-03,2023-07-02,2024-11-11 09:19:27,2024-11-11 09:19:27
325,2006,proposal,2023-01-04,2024-01-18,2024-11-11 09:19:27,2024-11-11 09:19:27
326,4337,discovery,2024-09-30,2023-06-03,2024-11-11 09:19:27,2024-11-11 09:19:27
327,66,discovery,2024-05-07,2024-01-10,2024-11-11 09:19:27,2024-11-11 09:19:27
328,7679,discovery,2022-10-28,2023-03-03,2024-11-11 09:19:27,2024-11-11 09:19:27
329,7380,proposal,2024-07-20,2024-10-19,2024-11-11 09:19:27,2024-11-11 09:19:27
330,4800,proposal,2024-10-10,2024-08-03,2024-11-11 09:19:27,2024-11-11 09:19:27
331,2168,negotiation,2024-04-09,2023-12-30,2024-11-11 09:19:27,2024-11-11 09:19:27
332,7153,negotiation,2023-01-05,2023-01-19,2024-11-11 09:19:27,2024-11-11 09:19:27
333,1750,negotiation,2023-10-19,2024-06-16,2024-11-11 09:19:27,2024-11-11 09:19:27
334,6780,proposal,2024-09-08,2023-04-19,2024-11-11 09:19:27,2024-11-11 09:19:27
335,4797,discovery,2023-10-11,2024-06-08,2024-11-11 09:19:27,2024-11-11 09:19:27
336,8441,proposal,2024-06-01,2023-11-26,2024-11-11 09:19:27,2024-11-11 09:19:27
337,8318,negotiation,2023-07-13,2024-06-09,2024-11-11 09:19:27,2024-11-11 09:19:27
338,6357,negotiation,2024-02-06,2023-10-29,2024-11-11 09:19:27,2024-11-11 09:19:27
339,6202,negotiation,2024-08-23,2022-12-18,2024-11-11 09:19:27,2024-11-11 09:19:27
340,8064,discovery,2023-10-23,2024-03-04,2024-11-11 09:19:27,2024-11-11 09:19:27
341,1818,proposal,2023-07-28,2023-01-05,2024-11-11 09:19:27,2024-11-11 09:19:27
342,6992,negotiation,2024-05-26,2022-12-26,2024-11-11 09:19:27,2024-11-11 09:19:27
343,5475,negotiation,2024-04-15,2023-01-10,2024-11-11 09:19:27,2024-11-11 09:19:27
344,7895,discovery,2024-04-04,2023-04-12,2024-11-11 09:19:27,2024-11-11 09:19:27
345,2789,proposal,2024-05-18,2024-05-04,2024-11-11 09:19:27,2024-11-11 09:19:27
346,1290,discovery,2023-12-16,2022-12-08,2024-11-11 09:19:27,2024-11-11 09:19:27
347,1577,proposal,2024-04-13,2023-02-03,2024-11-11 09:19:27,2024-11-11 09:19:27
348,4633,negotiation,2023-06-25,2024-08-05,2024-11-11 09:19:27,2024-11-11 09:19:27
349,2625,negotiation,2024-08-01,2023-03-04,2024-11-11 09:19:27,2024-11-11 09:19:27
350,8923,discovery,2024-05-19,2023-12-04,2024-11-11 09:19:27,2024-11-11 09:19:27
351,5383,negotiation,2023-07-16,2024-06-02,2024-11-11 09:19:27,2024-11-11 09:19:27
352,5840,discovery,2023-01-05,2023-11-19,2024-11-11 09:19:27,2024-11-11 09:19:27
353,6176,proposal,2023-09-25,2023-08-05,2024-11-11 09:19:27,2024-11-11 09:19:27
354,599,discovery,2023-03-01,2023-12-17,2024-11-11 09:19:27,2024-11-11 09:19:27
355,1796,negotiation,2023-02-19,2023-05-25,2024-11-11 09:19:27,2024-11-11 09:19:27
356,4904,proposal,2024-06-14,2023-03-08,2024-11-11 09:19:27,2024-11-11 09:19:27
357,8687,proposal,2024-05-23,2024-01-30,2024-11-11 09:19:27,2024-11-11 09:19:27
358,3441,negotiation,2024-03-26,2024-04-16,2024-11-11 09:19:27,2024-11-11 09:19:27
359,7117,negotiation,2023-07-13,2023-12-25,2024-11-11 09:19:27,2024-11-11 09:19:27
360,4363,discovery,2024-02-08,2024-02-24,2024-11-11 09:19:27,2024-11-11 09:19:27
361,3357,proposal,2024-07-17,2024-01-17,2024-11-11 09:19:27,2024-11-11 09:19:27
362,6343,negotiation,2024-04-01,2024-02-19,2024-11-11 09:19:27,2024-11-11 09:19:27
363,1845,proposal,2022-12-15,2024-07-28,2024-11-11 09:19:27,2024-11-11 09:19:27
364,8491,proposal,2022-11-12,2024-06-28,2024-11-11 09:19:27,2024-11-11 09:19:27
365,5829,discovery,2023-03-28,2022-12-30,2024-11-11 09:19:27,2024-11-11 09:19:27
366,519,proposal,2023-02-13,2024-05-07,2024-11-11 09:19:27,2024-11-11 09:19:27
367,8064,proposal,2023-08-28,2023-06-26,2024-11-11 09:19:27,2024-11-11 09:19:27
368,7889,proposal,2023-01-02,2024-08-26,2024-11-11 09:19:27,2024-11-11 09:19:27
369,2241,proposal,2023-10-30,2024-02-08,2024-11-11 09:19:27,2024-11-11 09:19:27
370,9866,negotiation,2023-09-01,2023-12-21,2024-11-11 09:19:27,2024-11-11 09:19:27
371,1341,negotiation,2024-01-06,2024-09-25,2024-11-11 09:19:27,2024-11-11 09:19:27
372,491,discovery,2023-05-13,2023-06-08,2024-11-11 09:19:27,2024-11-11 09:19:27
373,7822,proposal,2024-01-01,2023-02-09,2024-11-11 09:19:27,2024-11-11 09:19:27
374,1931,negotiation,2023-03-19,2024-07-25,2024-11-11 09:19:27,2024-11-11 09:19:27
375,119,negotiation,2023-08-12,2023-08-02,2024-11-11 09:19:27,2024-11-11 09:19:27
376,5278,proposal,2023-07-14,2023-08-25,2024-11-11 09:19:27,2024-11-11 09:19:27
377,7865,proposal,2023-06-05,2023-10-16,2024-11-11 09:19:27,2024-11-11 09:19:27
378,7715,negotiation,2023-05-18,2024-03-31,2024-11-11 09:19:27,2024-11-11 09:19:27
379,1913,proposal,2023-03-19,2024-07-29,2024-11-11 09:19:27,2024-11-11 09:19:27
380,9751,negotiation,2022-12-02,2023-03-12,2024-11-11 09:19:27,2024-11-11 09:19:27
381,1491,proposal,2023-01-16,2024-05-25,2024-11-11 09:19:27,2024-11-11 09:19:27
382,8221,discovery,2024-07-14,2024-05-27,2024-11-11 09:19:27,2024-11-11 09:19:27
383,158,negotiation,2023-08-26,2024-06-23,2024-11-11 09:19:27,2024-11-11 09:19:27
384,3710,negotiation,2024-01-18,2023-03-18,2024-11-11 09:19:27,2024-11-11 09:19:27
385,127,proposal,2023-06-15,2023-05-02,2024-11-11 09:19:27,2024-11-11 09:19:27
386,3120,negotiation,2024-08-28,2023-06-16,2024-11-11 09:19:27,2024-11-11 09:19:27
387,4686,proposal,2023-02-28,2024-09-26,2024-11-11 09:19:27,2024-11-11 09:19:27
388,9215,negotiation,2024-01-07,2022-11-24,2024-11-11 09:19:27,2024-11-11 09:19:27
389,5805,discovery,2023-12-29,2023-04-20,2024-11-11 09:19:27,2024-11-11 09:19:27
390,8389,discovery,2024-10-09,2023-05-24,2024-11-11 09:19:27,2024-11-11 09:19:27
391,3989,discovery,2024-03-22,2024-10-15,2024-11-11 09:19:27,2024-11-11 09:19:27
392,3922,negotiation,2023-09-21,2023-05-04,2024-11-11 09:19:27,2024-11-11 09:19:27
393,1408,negotiation,2023-04-24,2022-12-01,2024-11-11 09:19:27,2024-11-11 09:19:27
394,5957,proposal,2023-09-12,2023-11-16,2024-11-11 09:19:27,2024-11-11 09:19:27
395,6939,negotiation,2023-04-17,2024-01-04,2024-11-11 09:19:27,2024-11-11 09:19:27
396,6104,negotiation,2023-11-16,2023-02-15,2024-11-11 09:19:27,2024-11-11 09:19:27
397,965,negotiation,2024-01-05,2023-01-07,2024-11-11 09:19:27,2024-11-11 09:19:27
398,3372,discovery,2023-08-27,2023-04-06,2024-11-11 09:19:27,2024-11-11 09:19:27
399,2568,negotiation,2022-11-09,2023-12-08,2024-11-11 09:19:27,2024-11-11 09:19:27
400,5667,discovery,2023-04-18,2024-10-21,2024-11-11 09:19:27,2024-11-11 09:19:27
401,4827,negotiation,2024-07-02,2024-01-19,2024-11-11 09:19:27,2024-11-11 09:19:27
402,9093,negotiation,2024-07-11,2023-02-01,2024-11-11 09:19:27,2024-11-11 09:19:27
403,4418,negotiation,2022-11-19,2023-10-18,2024-11-11 09:19:27,2024-11-11 09:19:27
404,8218,proposal,2024-06-08,2023-03-31,2024-11-11 09:19:27,2024-11-11 09:19:27
405,3450,discovery,2024-09-28,2023-06-18,2024-11-11 09:19:27,2024-11-11 09:19:27
406,460,proposal,2024-05-14,2024-05-29,2024-11-11 09:19:27,2024-11-11 09:19:27
407,2103,discovery,2023-04-06,2024-10-06,2024-11-11 09:19:27,2024-11-11 09:19:27
408,4183,proposal,2023-08-29,2023-01-24,2024-11-11 09:19:27,2024-11-11 09:19:27
409,8708,proposal,2023-01-10,2023-01-07,2024-11-11 09:19:27,2024-11-11 09:19:27
410,7689,proposal,2024-09-15,2024-07-01,2024-11-11 09:19:27,2024-11-11 09:19:27
411,8387,negotiation,2024-06-28,2023-01-15,2024-11-11 09:19:27,2024-11-11 09:19:27
412,2547,negotiation,2022-12-15,2022-11-03,2024-11-11 09:19:27,2024-11-11 09:19:27
413,9135,negotiation,2023-07-18,2023-01-19,2024-11-11 09:19:27,2024-11-11 09:19:27
414,4112,proposal,2024-03-15,2024-06-05,2024-11-11 09:19:27,2024-11-11 09:19:27
415,4326,negotiation,2023-02-19,2023-01-31,2024-11-11 09:19:27,2024-11-11 09:19:27
416,3760,discovery,2023-06-25,2023-06-28,2024-11-11 09:19:27,2024-11-11 09:19:27
417,9694,proposal,2023-05-31,2024-01-03,2024-11-11 09:19:27,2024-11-11 09:19:27
418,6051,negotiation,2023-10-08,2023-06-23,2024-11-11 09:19:27,2024-11-11 09:19:27
419,2754,negotiation,2023-05-12,2024-01-30,2024-11-11 09:19:27,2024-11-11 09:19:27
420,489,negotiation,2023-02-25,2023-09-11,2024-11-11 09:19:27,2024-11-11 09:19:27
421,8753,proposal,2024-02-20,2024-07-16,2024-11-11 09:19:27,2024-11-11 09:19:27
422,2756,proposal,2024-04-30,2024-05-17,2024-11-11 09:19:27,2024-11-11 09:19:27
423,4605,discovery,2023-01-07,2024-02-10,2024-11-11 09:19:27,2024-11-11 09:19:27
424,1346,proposal,2024-03-02,2024-05-03,2024-11-11 09:19:27,2024-11-11 09:19:27
425,8649,negotiation,2022-11-05,2023-09-07,2024-11-11 09:19:27,2024-11-11 09:19:27
426,407,discovery,2023-01-14,2023-02-22,2024-11-11 09:19:27,2024-11-11 09:19:27
427,3155,proposal,2023-07-01,2023-07-04,2024-11-11 09:19:27,2024-11-11 09:19:27
428,7056,negotiation,2024-04-28,2024-03-16,2024-11-11 09:19:27,2024-11-11 09:19:27
429,4749,negotiation,2023-02-27,2022-12-01,2024-11-11 09:19:27,2024-11-11 09:19:27
430,4688,proposal,2023-05-25,2023-03-31,2024-11-11 09:19:27,2024-11-11 09:19:27
431,1077,proposal,2023-07-24,2023-01-23,2024-11-11 09:19:27,2024-11-11 09:19:27
432,1287,discovery,2024-05-18,2023-08-12,2024-11-11 09:19:27,2024-11-11 09:19:27
433,1445,negotiation,2023-10-30,2024-03-02,2024-11-11 09:19:27,2024-11-11 09:19:27
434,9248,negotiation,2024-04-11,2023-08-18,2024-11-11 09:19:27,2024-11-11 09:19:27
435,9144,discovery,2023-08-06,2024-01-02,2024-11-11 09:19:27,2024-11-11 09:19:27
436,2787,negotiation,2024-02-18,2023-07-05,2024-11-11 09:19:27,2024-11-11 09:19:27
437,8780,discovery,2024-01-10,2023-08-03,2024-11-11 09:19:27,2024-11-11 09:19:27
438,2105,proposal,2023-03-02,2023-11-15,2024-11-11 09:19:27,2024-11-11 09:19:27
439,5673,negotiation,2023-08-11,2024-05-29,2024-11-11 09:19:27,2024-11-11 09:19:27
440,9047,proposal,2023-07-27,2023-09-07,2024-11-11 09:19:27,2024-11-11 09:19:27
441,1432,discovery,2023-11-18,2024-08-23,2024-11-11 09:19:27,2024-11-11 09:19:27
442,754,discovery,2024-09-03,2024-03-07,2024-11-11 09:19:27,2024-11-11 09:19:27
443,3382,negotiation,2024-07-27,2023-05-23,2024-11-11 09:19:27,2024-11-11 09:19:27
444,8367,proposal,2023-08-08,2023-09-20,2024-11-11 09:19:27,2024-11-11 09:19:27
445,4369,negotiation,2023-09-24,2024-09-24,2024-11-11 09:19:27,2024-11-11 09:19:27
446,4353,proposal,2023-12-02,2023-04-17,2024-11-11 09:19:27,2024-11-11 09:19:27
447,3218,discovery,2024-05-05,2022-11-05,2024-11-11 09:19:27,2024-11-11 09:19:27
448,9831,discovery,2024-03-15,2023-10-03,2024-11-11 09:19:27,2024-11-11 09:19:27
449,8771,proposal,2024-02-21,2024-07-09,2024-11-11 09:19:27,2024-11-11 09:19:27
450,4540,proposal,2022-11-28,2024-02-04,2024-11-11 09:19:27,2024-11-11 09:19:27
451,7871,discovery,2023-05-02,2023-04-16,2024-11-11 09:19:27,2024-11-11 09:19:27
452,5773,discovery,2024-04-24,2024-08-23,2024-11-11 09:19:27,2024-11-11 09:19:27
453,1082,discovery,2023-11-15,2024-03-07,2024-11-11 09:19:27,2024-11-11 09:19:27
454,8136,proposal,2024-10-09,2023-10-17,2024-11-11 09:19:27,2024-11-11 09:19:27
455,2918,proposal,2024-08-19,2024-10-21,2024-11-11 09:19:27,2024-11-11 09:19:27
456,5011,discovery,2024-03-15,2022-12-22,2024-11-11 09:19:27,2024-11-11 09:19:27
457,4879,proposal,2022-12-14,2024-07-07,2024-11-11 09:19:27,2024-11-11 09:19:27
458,7561,negotiation,2023-02-25,2023-05-10,2024-11-11 09:19:27,2024-11-11 09:19:27
459,6533,proposal,2023-10-14,2024-10-21,2024-11-11 09:19:27,2024-11-11 09:19:27
460,900,discovery,2024-04-09,2023-07-24,2024-11-11 09:19:27,2024-11-11 09:19:27
461,1404,negotiation,2024-09-27,2023-04-15,2024-11-11 09:19:27,2024-11-11 09:19:27
462,9246,proposal,2023-10-01,2023-05-07,2024-11-11 09:19:27,2024-11-11 09:19:27
463,8536,discovery,2024-01-28,2022-11-25,2024-11-11 09:19:27,2024-11-11 09:19:27
464,8936,proposal,2022-12-03,2023-10-07,2024-11-11 09:19:27,2024-11-11 09:19:27
465,5855,discovery,2023-05-06,2023-06-05,2024-11-11 09:19:27,2024-11-11 09:19:27
466,6476,negotiation,2023-03-03,2024-02-11,2024-11-11 09:19:27,2024-11-11 09:19:27
467,9524,negotiation,2023-08-28,2023-11-03,2024-11-11 09:19:27,2024-11-11 09:19:27
468,2096,proposal,2023-07-04,2023-06-23,2024-11-11 09:19:27,2024-11-11 09:19:27
469,9081,discovery,2024-07-14,2024-03-31,2024-11-11 09:19:27,2024-11-11 09:19:27
470,2932,negotiation,2022-10-27,2023-06-06,2024-11-11 09:19:27,2024-11-11 09:19:27
471,8505,proposal,2024-01-14,2024-02-08,2024-11-11 09:19:27,2024-11-11 09:19:27
472,4694,proposal,2024-09-02,2023-12-19,2024-11-11 09:19:27,2024-11-11 09:19:27
473,3661,discovery,2024-04-17,2023-02-07,2024-11-11 09:19:27,2024-11-11 09:19:27
474,2332,negotiation,2024-05-03,2022-11-17,2024-11-11 09:19:27,2024-11-11 09:19:27
475,2788,discovery,2024-07-27,2024-01-16,2024-11-11 09:19:27,2024-11-11 09:19:27
476,8948,proposal,2023-04-15,2024-08-26,2024-11-11 09:19:27,2024-11-11 09:19:27
477,5005,negotiation,2023-07-09,2023-09-10,2024-11-11 09:19:27,2024-11-11 09:19:27
478,7555,discovery,2023-05-03,2022-10-24,2024-11-11 09:19:27,2024-11-11 09:19:27
479,1103,discovery,2024-10-03,2024-09-03,2024-11-11 09:19:27,2024-11-11 09:19:27
480,8294,proposal,2023-02-05,2024-02-17,2024-11-11 09:19:27,2024-11-11 09:19:27
481,8325,proposal,2024-05-31,2022-12-03,2024-11-11 09:19:27,2024-11-11 09:19:27
482,8871,negotiation,2023-11-02,2023-02-26,2024-11-11 09:19:27,2024-11-11 09:19:27
483,3274,discovery,2024-04-03,2023-08-02,2024-11-11 09:19:27,2024-11-11 09:19:27
484,463,discovery,2024-06-03,2024-09-10,2024-11-11 09:19:27,2024-11-11 09:19:27
485,5132,negotiation,2024-08-10,2023-07-17,2024-11-11 09:19:27,2024-11-11 09:19:27
486,9221,proposal,2023-06-03,2023-12-03,2024-11-11 09:19:27,2024-11-11 09:19:27
487,4677,discovery,2024-06-20,2024-09-27,2024-11-11 09:19:27,2024-11-11 09:19:27
488,740,proposal,2023-05-08,2024-10-14,2024-11-11 09:19:27,2024-11-11 09:19:27
489,5277,discovery,2023-10-13,2022-10-25,2024-11-11 09:19:27,2024-11-11 09:19:27
490,2224,discovery,2024-06-07,2024-01-15,2024-11-11 09:19:27,2024-11-11 09:19:27
491,3585,negotiation,2022-11-23,2024-07-15,2024-11-11 09:19:27,2024-11-11 09:19:27
492,9941,negotiation,2022-11-25,2023-07-28,2024-11-11 09:19:27,2024-11-11 09:19:27
493,2370,proposal,2023-07-20,2024-03-27,2024-11-11 09:19:27,2024-11-11 09:19:27
494,2123,negotiation,2023-05-09,2023-08-29,2024-11-11 09:19:27,2024-11-11 09:19:27
495,4312,proposal,2023-05-08,2024-08-31,2024-11-11 09:19:27,2024-11-11 09:19:27
496,6971,proposal,2024-03-01,2024-07-30,2024-11-11 09:19:27,2024-11-11 09:19:27
497,5985,proposal,2023-03-28,2023-07-17,2024-11-11 09:19:27,2024-11-11 09:19:27
498,2233,negotiation,2024-09-22,2024-08-08,2024-11-11 09:19:27,2024-11-11 09:19:27
499,5327,proposal,2024-08-14,2023-09-11,2024-11-11 09:19:27,2024-11-11 09:19:27
500,967,proposal,2024-10-09,2023-06-14,2024-11-11 09:19:27,2024-11-11 09:19:27
501,775,proposal,2024-01-26,2024-04-08,2024-11-11 09:19:27,2024-11-11 09:19:27
502,5228,negotiation,2023-10-26,2024-10-02,2024-11-11 09:19:27,2024-11-11 09:19:27
503,6288,discovery,2023-02-21,2024-07-09,2024-11-11 09:19:27,2024-11-11 09:19:27
504,9464,discovery,2023-04-10,2022-12-17,2024-11-11 09:19:27,2024-11-11 09:19:27
505,8309,discovery,2023-11-03,2024-07-15,2024-11-11 09:19:27,2024-11-11 09:19:27
506,4323,discovery,2023-06-25,2022-11-27,2024-11-11 09:19:27,2024-11-11 09:19:27
507,7829,discovery,2023-05-03,2023-01-26,2024-11-11 09:19:27,2024-11-11 09:19:27
508,4690,discovery,2024-02-04,2023-03-05,2024-11-11 09:19:27,2024-11-11 09:19:27
509,3746,discovery,2023-12-28,2023-10-23,2024-11-11 09:19:27,2024-11-11 09:19:27
510,366,proposal,2024-05-14,2022-11-01,2024-11-11 09:19:27,2024-11-11 09:19:27
511,2819,proposal,2023-06-15,2023-08-07,2024-11-11 09:19:27,2024-11-11 09:19:27
512,7483,discovery,2024-06-23,2024-03-02,2024-11-11 09:19:27,2024-11-11 09:19:27
513,2394,proposal,2024-05-01,2024-09-08,2024-11-11 09:19:27,2024-11-11 09:19:27
514,5961,proposal,2024-08-13,2023-10-29,2024-11-11 09:19:27,2024-11-11 09:19:27
515,4995,proposal,2024-08-24,2023-02-09,2024-11-11 09:19:27,2024-11-11 09:19:27
516,6277,negotiation,2023-04-14,2023-03-12,2024-11-11 09:19:27,2024-11-11 09:19:27
517,6667,discovery,2023-06-10,2024-02-01,2024-11-11 09:19:27,2024-11-11 09:19:27
518,6271,proposal,2023-07-23,2023-04-09,2024-11-11 09:19:27,2024-11-11 09:19:27
519,3785,negotiation,2024-02-12,2024-02-04,2024-11-11 09:19:27,2024-11-11 09:19:27
520,1554,discovery,2022-12-20,2023-01-24,2024-11-11 09:19:27,2024-11-11 09:19:27
521,5644,proposal,2023-09-11,2024-06-24,2024-11-11 09:19:27,2024-11-11 09:19:27
522,7639,negotiation,2023-03-31,2024-05-24,2024-11-11 09:19:27,2024-11-11 09:19:27
523,5868,proposal,2023-10-19,2023-09-16,2024-11-11 09:19:27,2024-11-11 09:19:27
524,1905,proposal,2023-12-25,2024-10-11,2024-11-11 09:19:27,2024-11-11 09:19:27
525,6578,discovery,2023-02-01,2024-07-29,2024-11-11 09:19:27,2024-11-11 09:19:27
526,698,discovery,2024-10-11,2023-03-27,2024-11-11 09:19:27,2024-11-11 09:19:27
527,9250,negotiation,2024-05-09,2024-09-11,2024-11-11 09:19:27,2024-11-11 09:19:27
528,3892,negotiation,2022-12-07,2023-01-01,2024-11-11 09:19:27,2024-11-11 09:19:27
529,6474,negotiation,2022-11-21,2023-02-10,2024-11-11 09:19:27,2024-11-11 09:19:27
530,7652,negotiation,2023-10-05,2023-03-06,2024-11-11 09:19:27,2024-11-11 09:19:27
531,5814,negotiation,2023-02-04,2024-07-23,2024-11-11 09:19:27,2024-11-11 09:19:27
532,1082,proposal,2024-08-21,2024-01-13,2024-11-11 09:19:27,2024-11-11 09:19:27
533,8093,proposal,2023-09-10,2022-11-03,2024-11-11 09:19:27,2024-11-11 09:19:27
534,6335,discovery,2022-11-29,2023-03-23,2024-11-11 09:19:27,2024-11-11 09:19:27
535,5308,negotiation,2023-12-18,2024-03-10,2024-11-11 09:19:27,2024-11-11 09:19:27
536,9372,discovery,2022-10-31,2024-02-04,2024-11-11 09:19:27,2024-11-11 09:19:27
537,129,proposal,2022-12-05,2022-12-01,2024-11-11 09:19:27,2024-11-11 09:19:27
538,796,discovery,2024-03-15,2023-08-09,2024-11-11 09:19:27,2024-11-11 09:19:27
539,9084,negotiation,2024-06-30,2022-12-06,2024-11-11 09:19:27,2024-11-11 09:19:27
540,2326,proposal,2024-04-18,2022-10-28,2024-11-11 09:19:27,2024-11-11 09:19:27
541,134,proposal,2024-01-20,2024-06-05,2024-11-11 09:19:27,2024-11-11 09:19:27
542,6618,negotiation,2024-06-27,2023-08-12,2024-11-11 09:19:27,2024-11-11 09:19:27
543,4456,negotiation,2023-10-16,2023-07-02,2024-11-11 09:19:27,2024-11-11 09:19:27
544,2134,discovery,2022-12-22,2024-08-12,2024-11-11 09:19:27,2024-11-11 09:19:27
545,2949,discovery,2023-07-20,2024-08-02,2024-11-11 09:19:27,2024-11-11 09:19:27
546,7451,negotiation,2023-06-08,2023-06-04,2024-11-11 09:19:27,2024-11-11 09:19:27
547,3159,discovery,2024-04-09,2024-07-19,2024-11-11 09:19:27,2024-11-11 09:19:27
548,872,proposal,2023-05-28,2024-07-31,2024-11-11 09:19:27,2024-11-11 09:19:27
549,9411,negotiation,2024-06-17,2024-08-21,2024-11-11 09:19:27,2024-11-11 09:19:27
550,5850,negotiation,2024-01-31,2024-03-01,2024-11-11 09:19:27,2024-11-11 09:19:27
551,665,discovery,2024-02-26,2024-09-02,2024-11-11 09:19:27,2024-11-11 09:19:27
552,8406,negotiation,2024-04-07,2023-10-19,2024-11-11 09:19:27,2024-11-11 09:19:27
553,1713,discovery,2024-06-11,2023-12-29,2024-11-11 09:19:27,2024-11-11 09:19:27
554,7060,negotiation,2024-02-06,2024-09-10,2024-11-11 09:19:27,2024-11-11 09:19:27
555,3300,negotiation,2023-12-01,2024-09-25,2024-11-11 09:19:27,2024-11-11 09:19:27
