LeadID,CustomerID,LeadSource,CreatedDate,LeadStatus,created_at,updated_at
317,1385,email campaign,2024-05-18,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
318,2148,email campaign,2023-05-22,open,2024-11-11 09:19:27,2024-11-11 09:19:27
319,2165,website,2024-04-04,open,2024-11-11 09:19:27,2024-11-11 09:19:27
320,1536,email campaign,2024-03-03,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
321,1380,website,2024-07-11,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
322,3019,website,2023-06-02,open,2024-11-11 09:19:27,2024-11-11 09:19:27
323,4180,email campaign,2023-12-01,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
324,472,website,2023-03-14,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
325,2294,website,2022-11-25,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
326,1749,website,2023-09-23,open,2024-11-11 09:19:27,2024-11-11 09:19:27
327,4817,website,2022-11-15,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
328,2968,website,2023-03-25,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
329,1387,website,2024-07-24,open,2024-11-11 09:19:27,2024-11-11 09:19:27
330,2784,email campaign,2023-02-14,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
331,423,email campaign,2024-03-28,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
332,863,email campaign,2024-07-02,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
333,1858,email campaign,2023-12-06,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
334,2523,email campaign,2023-09-10,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
335,4347,website,2023-01-22,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
336,652,website,2023-01-08,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
337,1342,email campaign,2023-04-26,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
338,1228,website,2024-10-09,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
339,1139,email campaign,2024-05-12,open,2024-11-11 09:19:27,2024-11-11 09:19:27
340,1915,email campaign,2024-03-18,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
341,2944,website,2022-12-16,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
342,228,website,2023-09-24,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
343,4322,email campaign,2023-05-06,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
344,3513,website,2024-07-08,open,2024-11-11 09:19:27,2024-11-11 09:19:27
345,709,website,2023-03-02,open,2024-11-11 09:19:27,2024-11-11 09:19:27
346,2205,email campaign,2023-06-11,open,2024-11-11 09:19:27,2024-11-11 09:19:27
347,2310,email campaign,2023-10-21,open,2024-11-11 09:19:27,2024-11-11 09:19:27
348,4593,email campaign,2022-12-30,open,2024-11-11 09:19:27,2024-11-11 09:19:27
349,4076,email campaign,2024-07-05,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
350,907,website,2024-08-04,open,2024-11-11 09:19:27,2024-11-11 09:19:27
351,4999,website,2024-01-27,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
352,1956,website,2024-04-28,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
353,3382,website,2023-08-26,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
354,4344,email campaign,2024-01-05,open,2024-11-11 09:19:27,2024-11-11 09:19:27
355,3121,email campaign,2023-08-23,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
356,4130,website,2024-03-24,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
357,702,website,2023-03-19,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
358,4532,email campaign,2023-05-10,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
359,1716,email campaign,2022-11-14,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
360,1167,website,2024-06-30,open,2024-11-11 09:19:27,2024-11-11 09:19:27
361,4893,website,2023-01-04,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
362,814,website,2024-10-18,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
363,961,email campaign,2024-08-08,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
364,4707,website,2024-08-14,open,2024-11-11 09:19:27,2024-11-11 09:19:27
365,2053,website,2023-03-22,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
366,4224,website,2024-06-07,open,2024-11-11 09:19:27,2024-11-11 09:19:27
367,2367,email campaign,2023-07-25,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
368,2269,website,2023-06-05,open,2024-11-11 09:19:27,2024-11-11 09:19:27
369,2071,website,2024-05-03,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
370,1527,website,2023-08-04,open,2024-11-11 09:19:27,2024-11-11 09:19:27
371,2336,website,2023-06-13,open,2024-11-11 09:19:27,2024-11-11 09:19:27
372,1729,email campaign,2022-11-11,open,2024-11-11 09:19:27,2024-11-11 09:19:27
373,4126,website,2024-02-09,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
374,3303,website,2023-02-08,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
375,1755,website,2023-09-02,open,2024-11-11 09:19:27,2024-11-11 09:19:27
376,3476,website,2024-01-10,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
377,4914,email campaign,2024-08-19,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
378,3746,email campaign,2024-04-25,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
379,3008,email campaign,2024-10-19,open,2024-11-11 09:19:27,2024-11-11 09:19:27
380,825,website,2024-07-05,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
381,1812,email campaign,2023-11-23,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
382,3266,website,2024-02-16,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
383,4162,email campaign,2024-07-17,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
384,2671,email campaign,2023-06-20,open,2024-11-11 09:19:27,2024-11-11 09:19:27
385,3902,website,2024-09-29,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
386,1359,email campaign,2023-02-26,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
387,3050,email campaign,2023-12-03,open,2024-11-11 09:19:27,2024-11-11 09:19:27
388,4447,website,2022-12-16,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
389,571,website,2023-01-25,open,2024-11-11 09:19:27,2024-11-11 09:19:27
390,4166,website,2024-03-07,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
391,3875,website,2024-02-04,open,2024-11-11 09:19:27,2024-11-11 09:19:27
392,2127,email campaign,2023-02-17,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
393,3254,website,2023-01-17,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
394,4252,website,2024-05-14,open,2024-11-11 09:19:27,2024-11-11 09:19:27
395,3626,website,2022-10-30,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
396,4577,website,2023-04-26,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
397,2922,website,2023-01-17,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
398,3135,website,2023-10-28,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
399,1748,website,2023-08-07,open,2024-11-11 09:19:27,2024-11-11 09:19:27
400,1856,email campaign,2024-03-20,open,2024-11-11 09:19:27,2024-11-11 09:19:27
401,4119,website,2023-05-10,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
402,4010,website,2022-12-17,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
403,560,website,2023-09-04,open,2024-11-11 09:19:27,2024-11-11 09:19:27
404,3310,email campaign,2023-10-01,open,2024-11-11 09:19:27,2024-11-11 09:19:27
405,4489,email campaign,2023-01-13,open,2024-11-11 09:19:27,2024-11-11 09:19:27
406,2311,email campaign,2024-03-29,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
407,3422,email campaign,2024-04-18,open,2024-11-11 09:19:27,2024-11-11 09:19:27
408,1556,email campaign,2023-12-12,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
409,326,website,2023-06-22,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
410,3308,website,2024-01-13,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
411,872,website,2024-10-01,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
412,3937,website,2022-10-24,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
413,2920,website,2023-04-09,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
414,532,website,2023-11-08,open,2024-11-11 09:19:27,2024-11-11 09:19:27
415,3448,website,2024-02-08,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
416,1747,email campaign,2023-08-10,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
417,4567,email campaign,2023-09-09,open,2024-11-11 09:19:27,2024-11-11 09:19:27
418,2652,website,2023-01-19,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
419,2984,email campaign,2024-08-06,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
420,3693,website,2023-11-28,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
421,2111,website,2023-03-21,open,2024-11-11 09:19:27,2024-11-11 09:19:27
422,2397,email campaign,2023-06-27,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
423,3329,website,2023-03-07,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
424,3544,email campaign,2023-06-04,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
425,1687,email campaign,2023-10-10,open,2024-11-11 09:19:27,2024-11-11 09:19:27
426,4847,email campaign,2023-11-06,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
427,3793,website,2023-08-03,open,2024-11-11 09:19:27,2024-11-11 09:19:27
428,4228,email campaign,2023-07-30,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
429,715,email campaign,2023-10-05,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
430,4515,website,2024-04-24,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
431,4030,email campaign,2022-12-30,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
432,673,website,2023-10-04,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
433,246,email campaign,2024-01-24,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
434,1394,email campaign,2023-02-27,open,2024-11-11 09:19:27,2024-11-11 09:19:27
435,947,website,2023-10-17,open,2024-11-11 09:19:27,2024-11-11 09:19:27
436,520,website,2024-06-20,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
437,2826,email campaign,2024-06-25,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
438,2493,website,2023-05-20,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
439,2343,website,2024-03-30,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
440,1737,website,2022-11-24,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
441,3038,email campaign,2023-10-28,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
442,1318,email campaign,2023-09-23,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
443,3477,email campaign,2024-08-12,open,2024-11-11 09:19:27,2024-11-11 09:19:27
444,2306,email campaign,2024-04-10,open,2024-11-11 09:19:27,2024-11-11 09:19:27
445,3457,website,2023-06-27,open,2024-11-11 09:19:27,2024-11-11 09:19:27
446,3639,website,2023-08-20,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
447,4352,website,2024-02-25,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
448,3655,email campaign,2023-12-12,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
449,63,website,2024-09-18,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
450,1201,website,2023-09-10,open,2024-11-11 09:19:27,2024-11-11 09:19:27
451,1228,email campaign,2023-05-23,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
452,1873,email campaign,2023-03-04,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
453,968,website,2023-02-09,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
454,3305,website,2024-06-20,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
455,4680,website,2024-08-09,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
456,2248,email campaign,2023-09-06,open,2024-11-11 09:19:27,2024-11-11 09:19:27
457,4796,email campaign,2023-07-23,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
458,4585,website,2023-05-20,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
459,2466,email campaign,2023-01-06,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
460,1772,website,2023-08-30,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
461,838,website,2023-07-15,open,2024-11-11 09:19:27,2024-11-11 09:19:27
462,4158,website,2022-11-18,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
463,812,email campaign,2023-02-04,open,2024-11-11 09:19:27,2024-11-11 09:19:27
464,174,email campaign,2024-05-03,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
465,4728,email campaign,2024-02-19,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
466,2653,website,2024-08-20,open,2024-11-11 09:19:27,2024-11-11 09:19:27
467,119,email campaign,2024-07-01,open,2024-11-11 09:19:27,2024-11-11 09:19:27
468,3368,email campaign,2023-03-14,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
469,1158,website,2024-02-15,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
470,2095,website,2023-10-19,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
471,259,website,2023-12-19,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
472,90,email campaign,2024-05-30,open,2024-11-11 09:19:27,2024-11-11 09:19:27
473,2727,email campaign,2023-03-03,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
474,1527,website,2024-05-23,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
475,4002,email campaign,2024-04-30,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
476,234,email campaign,2023-05-07,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
477,4042,email campaign,2023-05-09,open,2024-11-11 09:19:27,2024-11-11 09:19:27
478,873,email campaign,2023-11-17,open,2024-11-11 09:19:27,2024-11-11 09:19:27
479,4630,website,2024-04-30,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
480,2527,website,2024-09-09,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
481,662,email campaign,2022-11-09,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
482,3835,website,2024-07-06,open,2024-11-11 09:19:27,2024-11-11 09:19:27
483,89,website,2023-06-16,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
484,334,email campaign,2024-06-28,open,2024-11-11 09:19:27,2024-11-11 09:19:27
485,4597,email campaign,2024-01-07,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
486,2261,email campaign,2023-09-10,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
487,1740,email campaign,2024-08-12,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
488,1925,email campaign,2024-03-08,open,2024-11-11 09:19:27,2024-11-11 09:19:27
489,840,email campaign,2023-01-18,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
490,2189,email campaign,2023-05-30,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
491,1527,website,2024-02-01,open,2024-11-11 09:19:27,2024-11-11 09:19:27
492,664,email campaign,2024-01-29,open,2024-11-11 09:19:27,2024-11-11 09:19:27
493,886,website,2024-10-20,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
494,3465,website,2022-12-18,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
495,3838,website,2023-11-22,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
496,4946,website,2024-05-16,open,2024-11-11 09:19:27,2024-11-11 09:19:27
497,3341,website,2024-05-12,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
498,62,email campaign,2023-01-31,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
499,1498,website,2024-08-28,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
500,2309,website,2023-08-24,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
501,2607,email campaign,2024-09-13,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
502,4035,website,2022-11-27,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
503,3882,website,2022-11-22,open,2024-11-11 09:19:27,2024-11-11 09:19:27
504,3380,email campaign,2023-10-22,open,2024-11-11 09:19:27,2024-11-11 09:19:27
505,3625,website,2022-11-11,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
506,269,email campaign,2024-08-14,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
507,4274,website,2022-11-24,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
508,353,email campaign,2024-04-03,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
509,186,website,2024-01-31,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
510,948,email campaign,2022-11-15,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
511,2494,website,2024-10-20,open,2024-11-11 09:19:27,2024-11-11 09:19:27
512,4162,email campaign,2024-07-16,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
513,2120,email campaign,2024-04-03,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
514,3481,email campaign,2024-09-21,open,2024-11-11 09:19:27,2024-11-11 09:19:27
515,3170,email campaign,2023-12-30,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
516,182,email campaign,2024-10-07,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
517,1380,email campaign,2023-01-05,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
518,4363,email campaign,2023-10-02,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
519,4987,website,2024-10-21,open,2024-11-11 09:19:27,2024-11-11 09:19:27
520,3579,website,2022-12-13,open,2024-11-11 09:19:27,2024-11-11 09:19:27
521,3159,email campaign,2023-01-22,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
522,260,website,2023-11-21,open,2024-11-11 09:19:27,2024-11-11 09:19:27
523,4469,email campaign,2023-01-05,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
524,4524,email campaign,2024-06-22,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
525,2050,email campaign,2024-02-16,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
526,1774,email campaign,2022-11-19,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
527,4445,website,2024-06-08,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
528,864,website,2024-05-27,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
529,3433,website,2024-01-07,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
530,3565,website,2024-04-02,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
531,2997,website,2023-06-29,open,2024-11-11 09:19:27,2024-11-11 09:19:27
532,2227,website,2023-08-03,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
533,2379,website,2023-05-30,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
534,4548,website,2023-11-21,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
535,649,website,2024-04-18,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
536,3915,email campaign,2023-10-08,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
537,4746,website,2023-05-31,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
538,2550,website,2024-01-12,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
539,1462,website,2024-01-11,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
540,782,email campaign,2023-01-24,open,2024-11-11 09:19:27,2024-11-11 09:19:27
541,111,email campaign,2024-09-22,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
542,1432,website,2023-12-03,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
543,1658,email campaign,2022-12-29,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
544,932,website,2024-04-07,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
545,1282,website,2023-09-25,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
546,1624,website,2024-08-11,open,2024-11-11 09:19:27,2024-11-11 09:19:27
547,1545,email campaign,2024-09-19,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
548,3378,email campaign,2022-11-06,open,2024-11-11 09:19:27,2024-11-11 09:19:27
549,4482,website,2024-08-17,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
550,2936,website,2024-05-04,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
551,4973,email campaign,2022-11-24,open,2024-11-11 09:19:27,2024-11-11 09:19:27
552,3872,website,2024-04-02,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
553,3416,website,2024-09-01,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
554,2745,email campaign,2024-01-20,open,2024-11-11 09:19:27,2024-11-11 09:19:27
555,3476,website,2023-05-28,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
556,3495,email campaign,2023-08-06,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
557,2855,email campaign,2024-01-15,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
558,110,email campaign,2024-04-21,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
559,4486,email campaign,2022-12-10,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
560,4505,website,2022-12-19,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
561,2765,website,2023-09-02,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
562,129,email campaign,2024-06-26,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
563,3798,email campaign,2024-02-16,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
564,4255,website,2024-02-28,open,2024-11-11 09:19:27,2024-11-11 09:19:27
565,1515,website,2024-05-09,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
566,2938,email campaign,2023-09-18,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
567,410,email campaign,2023-10-23,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
568,4827,website,2024-04-15,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
569,394,website,2024-08-13,open,2024-11-11 09:19:27,2024-11-11 09:19:27
570,1881,email campaign,2024-10-07,open,2024-11-11 09:19:27,2024-11-11 09:19:27
571,526,email campaign,2024-05-23,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
572,151,email campaign,2024-01-26,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
573,223,email campaign,2024-02-04,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
574,516,email campaign,2024-06-15,open,2024-11-11 09:19:27,2024-11-11 09:19:27
